customer_id,recommended_product,cluster_id,segment,l2_category,l3_category,trigger_product,support,confidence,lift,score,recommended_qty,reason,rank
C00244,P00101,West_General Construction_4,West_General Construction,Fasteners,Anchors,fallback,0.0,0.0,0.0,0.8632850241545893,1,Category-affinity fallback: Fasteners affinity=0.76,4
C00244,P00082,West_General Construction_4,West_General Construction,Fasteners,Framing Nails,fallback,0.0,0.0,0.0,0.8632850241545893,1,Category-affinity fallback: Fasteners affinity=0.76,5
C00246,P00053,Southeast_Electrical_2,Southeast_Electrical,Hand Tools,Screwdriver Sets,fallback,0.0,0.0,0.0,0.8049180327868852,1,Category-affinity fallback: Hand Tools affinity=0.70,1
C00246,P00063,Southeast_Electrical_2,Southeast_Electrical,Hand Tools,Tape Measures,fallback,0.0,0.0,0.0,0.8049180327868852,1,Category-affinity fallback: Hand Tools affinity=0.70,2
C00246,P00158,Southeast_Electrical_2,Southeast_Electrical,Electrical,Conduit,fallback,0.0,0.0,0.0,0.31311475409836065,1,Category-affinity fallback: Electrical affinity=0.21,3
C00246,P00155,Southeast_Electrical_2,Southeast_Electrical,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.31311475409836065,1,Category-affinity fallback: Electrical affinity=0.21,4
C00246,P00164,Southeast_Electrical_2,Southeast_Electrical,Electrical,Outlets,fallback,0.0,0.0,0.0,0.31311475409836065,1,Category-affinity fallback: Electrical affinity=0.21,5
C00247,P00119,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Specialty Paints,fallback,0.0,0.0,0.0,0.9088235294117648,1,Category-affinity fallback: Paints & Coatings affinity=0.81,1
C00247,P00106,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,0.9088235294117648,1,Category-affinity fallback: Paints & Coatings affinity=0.81,2
C00247,P00105,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Interior Latex Paint,fallback,0.0,0.0,0.0,0.9088235294117648,1,Category-affinity fallback: Paints & Coatings affinity=0.81,3
C00247,P00103,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Interior Latex Paint,P00123,0.024390243902439025,0.5,5.125,0.4285750442682242,9,"P00123 → P00103 (support=0.024, confidence=0.500, lift=5.12)",4
C00247,P00209,Southeast_Painting_1,Southeast_Painting,Safety Equipment,Respirators,P00115,0.024390243902439025,0.25,10.25,0.3153048071945377,23,"P00115 → P00209 (support=0.024, confidence=0.250, lift=10.25)",5
C00248,P00079,Southeast_General Construction_0,Southeast_General Construction,Hand Tools,Clamps,P00204,0.01694915254237288,0.5,29.5,0.42788316193114817,22,"P00204 → P00079 (support=0.017, confidence=0.500, lift=29.50)",1
C00248,P00088,Southeast_General Construction_0,Southeast_General Construction,Fasteners,Brad Nails,P00204,0.01694915254237288,0.5,9.8333,0.42788316193114817,22,"P00204 → P00088 (support=0.017, confidence=0.500, lift=9.83)",2
C00248,P00024,Southeast_General Construction_0,Southeast_General Construction,Power Tools,Reciprocating Saws,P00204,0.01694915254237288,0.5,29.5,0.42788316193114817,22,"P00204 → P00024 (support=0.017, confidence=0.500, lift=29.50)",3
C00248,P00095,Southeast_General Construction_0,Southeast_General Construction,Fasteners,Construction Screws,P00204,0.01694915254237288,0.5,29.5,0.42788316193114817,22,"P00204 → P00095 (support=0.017, confidence=0.500, lift=29.50)",4
C00248,P00006,Southeast_General Construction_0,Southeast_General Construction,Power Tools,Corded Drills,P00102,0.01694915254237288,0.25,14.75,0.3212495342517444,37,"P00102 → P00006 (support=0.017, confidence=0.250, lift=14.75)",5
C00249,P00107,Southwest_Painting_4,Southwest_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,0.94,1,Category-affinity fallback: Paints & Coatings affinity=0.84,1
C00249,P00105,Southwest_Painting_4,Southwest_Painting,Paints & Coatings,Interior Latex Paint,fallback,0.0,0.0,0.0,0.94,1,Category-affinity fallback: Paints & Coatings affinity=0.84,2
C00249,P00104,Southwest_Painting_4,Southwest_Painting,Paints & Coatings,Interior Latex Paint,fallback,0.0,0.0,0.0,0.94,1,Category-affinity fallback: Paints & Coatings affinity=0.84,3
C00249,P00113,Southwest_Painting_4,Southwest_Painting,Paints & Coatings,Stains,fallback,0.0,0.0,0.0,0.94,1,Category-affinity fallback: Paints & Coatings affinity=0.84,4
C00249,P00106,Southwest_Painting_4,Southwest_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,0.94,1,Category-affinity fallback: Paints & Coatings affinity=0.84,5
C00250,P00157,West_Electrical_0,West_Electrical,Electrical,Conduit,fallback,0.0,0.0,0.0,0.7923076923076923,1,Category-affinity fallback: Electrical affinity=0.69,1
C00250,P00162,West_Electrical_0,West_Electrical,Electrical,Electrical Tape,fallback,0.0,0.0,0.0,0.7923076923076923,1,Category-affinity fallback: Electrical affinity=0.69,2
C00250,P00156,West_Electrical_0,West_Electrical,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.7923076923076923,1,Category-affinity fallback: Electrical affinity=0.69,3
C00250,P00167,West_Electrical_0,West_Electrical,Electrical,GFCI Outlets,fallback,0.0,0.0,0.0,0.7923076923076923,1,Category-affinity fallback: Electrical affinity=0.69,4
C00250,P00164,West_Electrical_0,West_Electrical,Electrical,Outlets,fallback,0.0,0.0,0.0,0.7923076923076923,1,Category-affinity fallback: Electrical affinity=0.69,5
C00251,P00058,West_Roofing_0,West_Roofing,Hand Tools,Wrenches,fallback,0.0,0.0,0.0,0.9064516129032256,1,Category-affinity fallback: Hand Tools affinity=0.81,1
C00251,P00188,West_Roofing_0,West_Roofing,Building Materials,Drywall Sheets,P00192,0.1,0.5,2.5,0.3129895605613694,6,"P00192 → P00188 (support=0.100, confidence=0.500, lift=2.50)",2
C00251,P00090,West_Roofing_0,West_Roofing,Fasteners,Wood Screws,P00192,0.1,0.5,2.5,0.3129895605613694,6,"P00192 → P00090 (support=0.100, confidence=0.500, lift=2.50)",3
C00251,P00082,West_Roofing_0,West_Roofing,Fasteners,Framing Nails,P00192,0.1,0.5,2.5,0.3129895605613694,6,"P00192 → P00082 (support=0.100, confidence=0.500, lift=2.50)",4
C00251,P00190,West_Roofing_0,West_Roofing,Building Materials,Plywood,fallback,0.0,0.0,0.0,0.2935483870967742,1,Category-affinity fallback: Building Materials affinity=0.19,5
C00252,P00083,Midwest_General Construction_3,Midwest_General Construction,Fasteners,Finishing Nails,fallback,0.0,0.0,0.0,0.6597484276729559,1,Category-affinity fallback: Fasteners affinity=0.56,1
C00252,P00082,Midwest_General Construction_3,Midwest_General Construction,Fasteners,Framing Nails,fallback,0.0,0.0,0.0,0.6597484276729559,1,Category-affinity fallback: Fasteners affinity=0.56,2
C00252,P00088,Midwest_General Construction_3,Midwest_General Construction,Fasteners,Brad Nails,fallback,0.0,0.0,0.0,0.6597484276729559,1,Category-affinity fallback: Fasteners affinity=0.56,3
C00252,P00099,Midwest_General Construction_3,Midwest_General Construction,Fasteners,Bolts & Nuts,fallback,0.0,0.0,0.0,0.6597484276729559,1,Category-affinity fallback: Fasteners affinity=0.56,4
C00252,P00102,Midwest_General Construction_3,Midwest_General Construction,Fasteners,Anchors,fallback,0.0,0.0,0.0,0.6597484276729559,1,Category-affinity fallback: Fasteners affinity=0.56,5
C00253,P00138,Northeast_Plumbing_0,Northeast_Plumbing,Plumbing,Copper Pipes,fallback,0.0,0.0,0.0,1.0310344827586206,1,Category-affinity fallback: Plumbing affinity=0.93,1
C00253,P00136,Northeast_Plumbing_0,Northeast_Plumbing,Plumbing,PVC Pipes,fallback,0.0,0.0,0.0,1.0310344827586206,1,Category-affinity fallback: Plumbing affinity=0.93,2
C00253,P00137,Northeast_Plumbing_0,Northeast_Plumbing,Plumbing,Copper Pipes,fallback,0.0,0.0,0.0,1.0310344827586206,1,Category-affinity fallback: Plumbing affinity=0.93,3
C00253,P00073,Northeast_Plumbing_0,Northeast_Plumbing,Hand Tools,Chisels,P00142,0.09090909090909093,0.5,5.5,0.4334037224939678,16,"P00142 → P00073 (support=0.091, confidence=0.500, lift=5.50)",4
C00253,P00141,Northeast_Plumbing_0,Northeast_Plumbing,Plumbing,Pipe Fittings,P00142,0.09090909090909093,0.5,2.75,0.3275703891606345,16,"P00142 → P00141 (support=0.091, confidence=0.500, lift=2.75)",5
C00254,P00156,Southwest_HVAC_5,Southwest_HVAC,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: Electrical affinity=0.71,1
C00254,P00158,Southwest_HVAC_5,Southwest_HVAC,Electrical,Conduit,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: Electrical affinity=0.71,2
C00254,P00171,Southwest_HVAC_5,Southwest_HVAC,Electrical,Junction Boxes,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: Electrical affinity=0.71,3
C00254,P00161,Southwest_HVAC_5,Southwest_HVAC,Electrical,Electrical Tape,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: Electrical affinity=0.71,4
C00254,P00033,Southwest_HVAC_5,Southwest_HVAC,Power Tools,Sanders,P00178,0.25,0.5,2.0,0.297196185214734,2,"P00178 → P00033 (support=0.250, confidence=0.500, lift=2.00)",5
C00255,P00158,Southeast_Electrical_4,Southeast_Electrical,Electrical,Conduit,fallback,0.0,0.0,0.0,0.9105263157894736,1,Category-affinity fallback: Electrical affinity=0.81,1
C00255,P00162,Southeast_Electrical_4,Southeast_Electrical,Electrical,Electrical Tape,fallback,0.0,0.0,0.0,0.9105263157894736,1,Category-affinity fallback: Electrical affinity=0.81,2
C00255,P00156,Southeast_Electrical_4,Southeast_Electrical,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.9105263157894736,1,Category-affinity fallback: Electrical affinity=0.81,3
C00255,P00160,Southeast_Electrical_4,Southeast_Electrical,Electrical,Wire Nuts,fallback,0.0,0.0,0.0,0.9105263157894736,1,Category-affinity fallback: Electrical affinity=0.81,4
C00255,P00155,Southeast_Electrical_4,Southeast_Electrical,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.9105263157894736,1,Category-affinity fallback: Electrical affinity=0.81,5
C00256,P00109,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Primers,P00119,0.016666666666666666,0.5,7.5,0.4275113915698725,5,"P00119 → P00109 (support=0.017, confidence=0.500, lift=7.50)",1
C00256,P00116,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Varnishes,P00119,0.016666666666666666,0.5,15.0,0.4275113915698725,5,"P00119 → P00116 (support=0.017, confidence=0.500, lift=15.00)",2
C00256,P00128,Northeast_Painting_2,Northeast_Painting,Painting Supplies,Paint Trays,P00123,0.016666666666666666,0.5,15.0,0.4272583487138947,10,"P00123 → P00128 (support=0.017, confidence=0.500, lift=15.00)",3
C00256,P00115,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Varnishes,P00119,0.016666666666666666,0.5,4.2857,0.3917963915698725,5,"P00119 → P00115 (support=0.017, confidence=0.500, lift=4.29)",4
C00256,P00124,Northeast_Painting_2,Northeast_Painting,Painting Supplies,Roller Covers,P00106,0.016666666666666666,0.25,15.0,0.3182263960828729,24,"P00106 → P00124 (support=0.017, confidence=0.250, lift=15.00)",5
C00257,P00075,Southeast_Plumbing_0,Southeast_Plumbing,Hand Tools,Hand Saws,fallback,0.0,0.0,0.0,0.9484848484848484,1,Category-affinity fallback: Hand Tools affinity=0.85,1
C00257,P00050,Southeast_Plumbing_0,Southeast_Plumbing,Hand Tools,Screwdrivers,fallback,0.0,0.0,0.0,0.9484848484848484,1,Category-affinity fallback: Hand Tools affinity=0.85,2
C00257,P00053,Southeast_Plumbing_0,Southeast_Plumbing,Hand Tools,Screwdriver Sets,fallback,0.0,0.0,0.0,0.9484848484848484,1,Category-affinity fallback: Hand Tools affinity=0.85,3
C00257,P00061,Southeast_Plumbing_0,Southeast_Plumbing,Hand Tools,Socket Sets,fallback,0.0,0.0,0.0,0.9484848484848484,1,Category-affinity fallback: Hand Tools affinity=0.85,4
C00257,P00045,Southeast_Plumbing_0,Southeast_Plumbing,Hand Tools,Hammers,fallback,0.0,0.0,0.0,0.9484848484848484,1,Category-affinity fallback: Hand Tools affinity=0.85,5
C00258,P00082,Northwest_Residential Construction_0,Northwest_Residential Construction,Fasteners,Framing Nails,fallback,0.0,0.0,0.0,0.6367647058823529,1,Category-affinity fallback: Fasteners affinity=0.54,1
C00258,P00095,Northwest_Residential Construction_0,Northwest_Residential Construction,Fasteners,Construction Screws,fallback,0.0,0.0,0.0,0.6367647058823529,1,Category-affinity fallback: Fasteners affinity=0.54,2
C00258,P00083,Northwest_Residential Construction_0,Northwest_Residential Construction,Fasteners,Finishing Nails,fallback,0.0,0.0,0.0,0.6367647058823529,1,Category-affinity fallback: Fasteners affinity=0.54,3
C00258,P00192,Northwest_Residential Construction_0,Northwest_Residential Construction,Building Materials,Lumber 2x4,fallback,0.0,0.0,0.0,0.3794117647058824,1,Category-affinity fallback: Building Materials affinity=0.28,4
C00258,P00022,Northwest_Residential Construction_0,Northwest_Residential Construction,Power Tools,Reciprocating Saws,fallback,0.0,0.0,0.0,0.16617647058823531,1,Category-affinity fallback: Power Tools affinity=0.07,5
C00259,P00143,West_Plumbing_0,West_Plumbing,Plumbing,Valves,fallback,0.0,0.0,0.0,0.7153846153846154,1,Category-affinity fallback: Plumbing affinity=0.62,1
C00259,P00139,West_Plumbing_0,West_Plumbing,Plumbing,PEX Tubing,fallback,0.0,0.0,0.0,0.7153846153846154,1,Category-affinity fallback: Plumbing affinity=0.62,2
C00259,P00149,West_Plumbing_0,West_Plumbing,Plumbing,Drain Assemblies,fallback,0.0,0.0,0.0,0.7153846153846154,1,Category-affinity fallback: Plumbing affinity=0.62,3
C00259,P00142,West_Plumbing_0,West_Plumbing,Plumbing,Pipe Fittings,fallback,0.0,0.0,0.0,0.7153846153846154,1,Category-affinity fallback: Plumbing affinity=0.62,4
C00259,P00140,West_Plumbing_0,West_Plumbing,Plumbing,PEX Tubing,fallback,0.0,0.0,0.0,0.7153846153846154,1,Category-affinity fallback: Plumbing affinity=0.62,5
C00260,P00143,West_Plumbing_1,West_Plumbing,Plumbing,Valves,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,1
C00260,P00139,West_Plumbing_1,West_Plumbing,Plumbing,PEX Tubing,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,2
C00260,P00149,West_Plumbing_1,West_Plumbing,Plumbing,Drain Assemblies,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,3
C00260,P00142,West_Plumbing_1,West_Plumbing,Plumbing,Pipe Fittings,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,4
C00260,P00140,West_Plumbing_1,West_Plumbing,Plumbing,PEX Tubing,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,5
C00261,P00152,West_Plumbing_1,West_Plumbing,Plumbing,Water Heaters,P00203,0.02,0.5,8.3333,0.4274665067497125,20,"P00203 → P00152 (support=0.020, confidence=0.500, lift=8.33)",1
C00261,P00146,West_Plumbing_1,West_Plumbing,Plumbing,Faucets,P00143,0.02,0.25,12.5,0.3167199930395225,12,"P00143 → P00146 (support=0.020, confidence=0.250, lift=12.50)",2
C00261,P00150,West_Plumbing_1,West_Plumbing,Plumbing,Drain Assemblies,P00143,0.02,0.25,6.25,0.3167199930395225,12,"P00143 → P00150 (support=0.020, confidence=0.250, lift=6.25)",3
C00261,P00055,West_Plumbing_1,West_Plumbing,Hand Tools,Pliers,P00143,0.02,0.25,12.5,0.3167199930395225,12,"P00143 → P00055 (support=0.020, confidence=0.250, lift=12.50)",4
C00261,P00009,West_Plumbing_1,West_Plumbing,Power Tools,Impact Drivers,P00143,0.02,0.25,6.25,0.3162450000503194,12,"P00143 → P00009 (support=0.020, confidence=0.250, lift=6.25)",5
C00262,P00065,Southeast_Flooring_0,Southeast_Flooring,Hand Tools,Tape Measures,fallback,0.0,0.0,0.0,0.5302325581395348,1,Category-affinity fallback: Hand Tools affinity=0.43,1
C00262,P00211,Southeast_Flooring_0,Southeast_Flooring,Safety Equipment,Safety Vests,P00216,0.07692307692307693,0.5,6.5,0.438593775413376,17,"P00216 → P00211 (support=0.077, confidence=0.500, lift=6.50)",2
C00262,P00207,Southeast_Flooring_0,Southeast_Flooring,Safety Equipment,Work Gloves,fallback,0.0,0.0,0.0,0.3674418604651163,1,Category-affinity fallback: Safety Equipment affinity=0.27,3
C00262,P00219,Southeast_Flooring_0,Southeast_Flooring,Adhesives & Sealants,Silicone Caulk,fallback,0.0,0.0,0.0,0.2976744186046512,1,Category-affinity fallback: Adhesives & Sealants affinity=0.20,4
C00262,P00217,Southeast_Flooring_0,Southeast_Flooring,Adhesives & Sealants,Wood Glue,fallback,0.0,0.0,0.0,0.2976744186046512,1,Category-affinity fallback: Adhesives & Sealants affinity=0.20,5
C00263,P00107,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Paints & Coatings affinity=1.00,1
C00263,P00114,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Stains,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Paints & Coatings affinity=1.00,2
C00263,P00112,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Stains,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Paints & Coatings affinity=1.00,3
C00263,P00209,Southeast_Painting_1,Southeast_Painting,Safety Equipment,Respirators,P00115,0.024390243902439025,0.25,10.25,0.315403676724068,23,"P00115 → P00209 (support=0.024, confidence=0.250, lift=10.25)",4
C00263,P00103,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Interior Latex Paint,P00115,0.024390243902439025,0.25,2.5625,0.193528676724068,23,"P00115 → P00103 (support=0.024, confidence=0.250, lift=2.56)",5
C00265,P00156,Southwest_Electrical_2,Southwest_Electrical,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.5166666666666667,1,Category-affinity fallback: Electrical affinity=0.42,1
C00265,P00157,Southwest_Electrical_2,Southwest_Electrical,Electrical,Conduit,fallback,0.0,0.0,0.0,0.5166666666666667,1,Category-affinity fallback: Electrical affinity=0.42,2
C00265,P00155,Southwest_Electrical_2,Southwest_Electrical,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.5166666666666667,1,Category-affinity fallback: Electrical affinity=0.42,3
C00265,P00159,Southwest_Electrical_2,Southwest_Electrical,Electrical,Wire Nuts,fallback,0.0,0.0,0.0,0.5166666666666667,1,Category-affinity fallback: Electrical affinity=0.42,4
C00265,P00168,Southwest_Electrical_2,Southwest_Electrical,Electrical,GFCI Outlets,fallback,0.0,0.0,0.0,0.5166666666666667,1,Category-affinity fallback: Electrical affinity=0.42,5
C00266,P00094,Southwest_General Construction_3,Southwest_General Construction,Fasteners,Deck Screws,fallback,0.0,0.0,0.0,0.5822695035460993,1,Category-affinity fallback: Fasteners affinity=0.48,1
C00266,P00081,Southwest_General Construction_3,Southwest_General Construction,Fasteners,Framing Nails,fallback,0.0,0.0,0.0,0.5822695035460993,1,Category-affinity fallback: Fasteners affinity=0.48,2
C00266,P00083,Southwest_General Construction_3,Southwest_General Construction,Fasteners,Finishing Nails,fallback,0.0,0.0,0.0,0.5822695035460993,1,Category-affinity fallback: Fasteners affinity=0.48,3
C00266,P00089,Southwest_General Construction_3,Southwest_General Construction,Fasteners,Wood Screws,fallback,0.0,0.0,0.0,0.5822695035460993,1,Category-affinity fallback: Fasteners affinity=0.48,4
C00266,P00059,Southwest_General Construction_3,Southwest_General Construction,Hand Tools,Wrenches,P00085,0.03225806451612903,0.5,15.5,0.42822534732677603,68,"P00085 → P00059 (support=0.032, confidence=0.500, lift=15.50)",5
C00267,P00158,Southeast_Electrical_5,Southeast_Electrical,Electrical,Conduit,fallback,0.0,0.0,0.0,0.9095238095238096,1,Category-affinity fallback: Electrical affinity=0.81,1
C00267,P00160,Southeast_Electrical_5,Southeast_Electrical,Electrical,Wire Nuts,fallback,0.0,0.0,0.0,0.9095238095238096,1,Category-affinity fallback: Electrical affinity=0.81,2
C00267,P00161,Southeast_Electrical_5,Southeast_Electrical,Electrical,Electrical Tape,fallback,0.0,0.0,0.0,0.9095238095238096,1,Category-affinity fallback: Electrical affinity=0.81,3
C00267,P00162,Southeast_Electrical_5,Southeast_Electrical,Electrical,Electrical Tape,fallback,0.0,0.0,0.0,0.9095238095238096,1,Category-affinity fallback: Electrical affinity=0.81,4
C00267,P00166,Southeast_Electrical_5,Southeast_Electrical,Electrical,Switches,fallback,0.0,0.0,0.0,0.9095238095238096,1,Category-affinity fallback: Electrical affinity=0.81,5
C00268,P00202,West_Flooring_0,West_Flooring,Building Materials,Mortar Mix,fallback,0.0,0.0,0.0,0.8835820895522388,1,Category-affinity fallback: Building Materials affinity=0.78,1
C00268,P00220,West_Flooring_0,West_Flooring,Adhesives & Sealants,Silicone Caulk,fallback,0.0,0.0,0.0,0.26417910447761195,1,Category-affinity fallback: Adhesives & Sealants affinity=0.16,2
C00268,P00066,West_Flooring_0,West_Flooring,Hand Tools,Levels,fallback,0.0,0.0,0.0,0.12238805970149255,1,Category-affinity fallback: Hand Tools affinity=0.02,3
C00268,P00038,West_Flooring_0,West_Flooring,Power Tools,Nail Guns,fallback,0.0,0.0,0.0,0.1,1,Category-affinity fallback: Power Tools affinity=0.00,4
C00269,P00060,Southeast_Roofing_0,Southeast_Roofing,Hand Tools,Socket Sets,P00194,0.125,0.5,4.0,0.3974426507014969,13,"P00194 → P00060 (support=0.125, confidence=0.500, lift=4.00)",1
C00269,P00196,Southeast_Roofing_0,Southeast_Roofing,Building Materials,Insulation,fallback,0.0,0.0,0.0,0.3888888888888888,1,Category-affinity fallback: Building Materials affinity=0.29,2
C00269,P00187,Southeast_Roofing_0,Southeast_Roofing,Building Materials,Drywall Sheets,fallback,0.0,0.0,0.0,0.3888888888888888,1,Category-affinity fallback: Building Materials affinity=0.29,3
C00269,P00033,Southeast_Roofing_0,Southeast_Roofing,Power Tools,Sanders,fallback,0.0,0.0,0.0,0.1,1,Category-affinity fallback: Power Tools affinity=0.00,4
C00270,P00107,Southwest_Painting_5,Southwest_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,0.7329113924050633,1,Category-affinity fallback: Paints & Coatings affinity=0.63,1
C00270,P00106,Southwest_Painting_5,Southwest_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,0.7329113924050633,1,Category-affinity fallback: Paints & Coatings affinity=0.63,2
C00270,P00113,Southwest_Painting_5,Southwest_Painting,Paints & Coatings,Stains,fallback,0.0,0.0,0.0,0.7329113924050633,1,Category-affinity fallback: Paints & Coatings affinity=0.63,3
C00270,P00111,Southwest_Painting_5,Southwest_Painting,Paints & Coatings,Primers,fallback,0.0,0.0,0.0,0.7329113924050633,1,Category-affinity fallback: Paints & Coatings affinity=0.63,4
C00270,P00127,Southwest_Painting_5,Southwest_Painting,Painting Supplies,Paint Trays,P00109,0.125,0.5,4.0,0.3914516662950892,24,"P00109 → P00127 (support=0.125, confidence=0.500, lift=4.00)",5
C00271,P00058,Northeast_Plumbing_2,Northeast_Plumbing,Hand Tools,Wrenches,fallback,0.0,0.0,0.0,0.6581395348837209,1,Category-affinity fallback: Hand Tools affinity=0.56,1
C00271,P00052,Northeast_Plumbing_2,Northeast_Plumbing,Hand Tools,Screwdriver Sets,fallback,0.0,0.0,0.0,0.6581395348837209,1,Category-affinity fallback: Hand Tools affinity=0.56,2
C00271,P00047,Northeast_Plumbing_2,Northeast_Plumbing,Hand Tools,Hammers,fallback,0.0,0.0,0.0,0.6581395348837209,1,Category-affinity fallback: Hand Tools affinity=0.56,3
C00271,P00050,Northeast_Plumbing_2,Northeast_Plumbing,Hand Tools,Screwdrivers,fallback,0.0,0.0,0.0,0.6581395348837209,1,Category-affinity fallback: Hand Tools affinity=0.56,4
C00271,P00147,Northeast_Plumbing_2,Northeast_Plumbing,Plumbing,Shower Heads,P00139,0.14285714285714285,0.5,3.5,0.3623926062542601,7,"P00139 → P00147 (support=0.143, confidence=0.500, lift=3.50)",5
C00272,P00191,West_Residential Construction_1,West_Residential Construction,Building Materials,Lumber 2x4,P00099,0.016129032258064516,0.3333333333333333,20.6667,0.35247031281170793,12,"P00099 → P00191 (support=0.016, confidence=0.333, lift=20.67)",1
C00272,P00098,West_Residential Construction_1,West_Residential Construction,Fasteners,Concrete Screws,P00099,0.016129032258064516,0.3333333333333333,20.6667,0.35247031281170793,12,"P00099 → P00098 (support=0.016, confidence=0.333, lift=20.67)",2
C00272,P00209,West_Residential Construction_1,West_Residential Construction,Safety Equipment,Respirators,P00099,0.016129032258064516,0.3333333333333333,20.6667,0.35247031281170793,12,"P00099 → P00209 (support=0.016, confidence=0.333, lift=20.67)",3
C00272,P00025,West_Residential Construction_1,West_Residential Construction,Power Tools,Jigsaws,P00099,0.016129032258064516,0.3333333333333333,20.6667,0.35247031281170793,12,"P00099 → P00025 (support=0.016, confidence=0.333, lift=20.67)",4
C00272,P00052,West_Residential Construction_1,West_Residential Construction,Hand Tools,Screwdriver Sets,P00089,0.016129032258064516,0.25,15.5,0.315647172973901,99,"P00089 → P00052 (support=0.016, confidence=0.250, lift=15.50)",5
C00273,P00140,Northeast_Plumbing_4,Northeast_Plumbing,Plumbing,PEX Tubing,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,1
C00273,P00139,Northeast_Plumbing_4,Northeast_Plumbing,Plumbing,PEX Tubing,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,2
C00273,P00138,Northeast_Plumbing_4,Northeast_Plumbing,Plumbing,Copper Pipes,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,3
C00273,P00136,Northeast_Plumbing_4,Northeast_Plumbing,Plumbing,PVC Pipes,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,4
C00273,P00135,Northeast_Plumbing_4,Northeast_Plumbing,Plumbing,PVC Pipes,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,5
C00274,P00143,South Central_Plumbing_0,South Central_Plumbing,Plumbing,Valves,P00144,0.05,0.3333333333333333,6.6667,0.3647917577870121,12,"P00144 → P00143 (support=0.050, confidence=0.333, lift=6.67)",1
C00274,P00032,South Central_Plumbing_0,South Central_Plumbing,Power Tools,Angle Grinders,P00144,0.05,0.3333333333333333,6.6667,0.35922987193723915,12,"P00144 → P00032 (support=0.050, confidence=0.333, lift=6.67)",2
C00274,P00010,South Central_Plumbing_0,South Central_Plumbing,Power Tools,Impact Drivers,P00144,0.05,0.3333333333333333,6.6667,0.35922987193723915,12,"P00144 → P00010 (support=0.050, confidence=0.333, lift=6.67)",3
C00274,P00026,South Central_Plumbing_0,South Central_Plumbing,Power Tools,Jigsaws,P00144,0.05,0.3333333333333333,6.6667,0.35479175778701205,12,"P00144 → P00026 (support=0.050, confidence=0.333, lift=6.67)",4
C00274,P00141,South Central_Plumbing_0,South Central_Plumbing,Plumbing,Pipe Fittings,P00144,0.05,0.3333333333333333,6.6667,0.35479175778701205,12,"P00144 → P00141 (support=0.050, confidence=0.333, lift=6.67)",5
C00275,P00129,Southeast_Painting_6,Southeast_Painting,Painting Supplies,Painters Tape,fallback,0.0,0.0,0.0,0.6588235294117647,1,Category-affinity fallback: Painting Supplies affinity=0.56,1
